respondent_id,choice_id,household_size,income_category,parent_education,school_i_quality,school_j_quality,school_i_distance,school_j_distance,chosen_option,option_0_chosen,option_1_chosen,option_2_chosen,option_3_chosen
118,2,4,medium,primary,-0.15404003002697222,-0.7873259126880789,1.638790310210317,0.4150603734368378,0,1,0,0,0
118,3,4,medium,primary,-0.4740315359130864,0.9149234801178312,3.6484474058283523,0.21868479032964339,1,0,1,0,0
118,4,4,medium,primary,0.8950975559201985,-0.06158218723279078,0.9025653573162938,0.6769748691640596,0,1,0,0,0
118,5,4,medium,primary,0.585538258338495,0.4305673840619083,7.213243059224906,0.6202812899003427,1,0,1,0,0
118,6,4,medium,primary,-1.635678969000222,-0.26913555159124275,0.9250876075648042,0.04088758017974195,1,0,1,0,0
118,7,4,medium,primary,-1.096199523567522,-1.8901064726537538,0.8942402672912627,3.2038917321073304,0,1,0,0,0
118,8,4,medium,primary,0.4039767650554655,-0.6945669453637701,1.1434035109448153,0.6981191805903767,0,1,0,0,0
118,9,4,medium,primary,1.0357324669729413,0.7481957843941472,0.5615175716866332,0.10142363575420389,1,0,1,0,0
119,0,3,low,primary,-0.532143890173102,-0.38856822049120293,1.8943568701513505,0.36435254732124345,3,0,0,0,1
119,1,3,low,primary,-0.8642852619405358,1.135620585491476,3.182215737397119,1.1303271805937536,1,0,1,0,0
119,2,3,low,primary,0.15165727214501756,-1.0237559477078506,0.7919534012446147,1.1685543898094735,0,1,0,0,0
119,3,3,low,primary,0.8823970897899802,1.0274793433526916,1.5279544421118612,2.272024171556065,1,0,1,0,0
119,4,3,low,primary,-0.7215690823400293,0.13885603243088018,4.453323544857073,0.06253371087801106,3,0,0,0,1
119,5,3,low,primary,-1.4241676001875991,1.9116060670633217,0.8028454437225191,0.18932161404291328,1,0,1,0,0
119,6,3,low,primary,0.8639235499624459,0.7691357793100331,4.715628841815419,1.0534721930860333,3,0,0,0,1
119,7,3,low,primary,-2.010216654566063,-1.3239510842195628,1.71472005411527,1.7511914060005833,2,0,0,1,0
119,8,3,low,primary,-0.16007448660830478,-0.24341030256790794,0.09539939626912268,2.4423270882888675,0,1,0,0,0
119,9,3,low,primary,1.031380525277331,0.38818579565473343,0.7042284484187811,0.8747343862895819,0,1,0,0,0
120,0,3,high,secondary,-0.014693753025559694,0.260171890336454,1.6141377329240518,1.5090875904137517,1,0,1,0,0
120,1,3,high,secondary,0.37635488861189087,-0.49017850813700087,1.9661791635322199,1.052365174292417,0,1,0,0,0
120,2,3,high,secondary,-0.7880216187756558,0.21114021307695982,1.2846030641642818,0.4305995208275283,1,0,1,0,0
120,3,3,high,secondary,0.5892001322325895,-1.1576316809288612,4.098787797109173,2.759184152368387,3,0,0,0,1
120,4,3,high,secondary,-1.1652002870532356,-1.600625843183379,1.4319955410410605,5.292302954554506,2,0,0,1,0
120,5,3,high,secondary,0.8271023817633405,-1.5080143726328283,4.661476351394474,6.555741701751042,0,1,0,0,0
120,6,3,high,secondary,2.6537248753663505,1.1894182844634764,2.7131415465711677,0.49662271470729524,0,1,0,0,0
120,7,3,high,secondary,0.8113303189214178,0.8251837245533683,0.617250882957763,1.696655331310772,3,0,0,0,1
120,8,3,high,secondary,0.44329092660742553,0.18210603205732684,3.508338150385873,3.721271835100295,0,1,0,0,0
120,9,3,high,secondary,-2.305645505204216,1.6609919041406227,1.6639833320717519,1.2716634120803558,1,0,1,0,0
121,0,3,low,secondary,-0.578212098219754,0.2951409793374166,4.791319235978257,0.4842006247704993,1,0,1,0,0
121,1,3,low,secondary,0.28727251402742693,0.9437155057560443,0.4170025040200711,0.6717232376069106,2,0,0,1,0
121,2,3,low,secondary,-1.7794389254234309,-0.5330040818263343,1.2173030330629293,0.147738162238954,1,0,1,0,0
121,3,3,low,secondary,0.15763455844094396,0.19495509241218734,6.875303113108181,1.299756502487609,1,0,1,0,0
121,4,3,low,secondary,0.18807335699177305,-0.851180482447485,1.9694810120199346,1.5447251468930794,1,0,1,0,0
121,5,3,low,secondary,-0.8857137997996899,-0.6248346184344824,0.022434532523915095,0.5550034179547626,1,0,1,0,0
121,6,3,low,secondary,-0.8644267053357196,1.5895230361038624,0.9319242189192196,1.2166410279907691,1,0,1,0,0
121,7,3,low,secondary,0.6037132405441962,1.401500346552158,0.9057494526856134,0.4712720964456949,1,0,1,0,0
121,8,3,low,secondary,0.4781405755558084,-0.5772287257105709,0.5201005693507315,1.4958077249024408,0,1,0,0,0
121,9,3,low,secondary,-0.32175270399020833,-0.032481035842094615,1.111798724815716,1.8637914042092154,2,0,0,1,0
122,0,3,medium,secondary,-0.10011940196124765,0.04647866920478809,1.048024457575682,2.441793908223399,0,1,0,0,0
122,1,3,medium,secondary,-0.262907197874966,-2.1940903997612478,1.8193716893761613,1.2790691884973924,0,1,0,0,0
122,2,3,medium,secondary,0.7791875770008039,0.6593409950691119,0.4524654911697693,6.390513765760925,0,1,0,0,0
122,3,3,medium,secondary,1.1490280629982936,-0.6235590552991402,0.8278099070473034,3.422207770421351,0,1,0,0,0
122,4,3,medium,secondary,1.2237240425047213,-0.7022495423631435,0.20395779650107881,0.8653140180268668,0,1,0,0,0
122,5,3,medium,secondary,-0.25665453670229804,-0.5059029403923645,0.9317066387312531,2.995715873428453,3,0,0,0,1
122,6,3,medium,secondary,0.5193463295971336,0.8416072037583913,1.7223825748314496,4.409743511321029,1,0,1,0,0
122,7,3,medium,secondary,0.3902784770595461,-0.7341100512387413,1.4113751111743318,0.05193295949250885,3,0,0,0,1
122,8,3,medium,secondary,-0.3167074442742699,-0.8772199858868932,0.5898921995865919,1.4132398677965519,0,1,0,0,0
122,9,3,medium,secondary,1.1653523825521162,-0.08134772703574868,1.274925899575077,4.059447166723141,0,1,0,0,0
123,0,4,high,primary,-2.354482922696602,0.018252460856112946,1.9662418715310581,3.155793194141265,1,0,1,0,0
123,1,4,high,primary,0.410383276786892,1.2146667801329025,5.973047093208473,0.8296038793470234,1,0,1,0,0
123,2,4,high,primary,-2.2557913310947475,0.43100969213007667,0.13621973256304173,1.94660555847738,1,0,1,0,0
123,3,4,high,primary,1.8640485304117584,-2.141430880319705,0.2112363825428632,5.381257260003377,0,1,0,0,0
123,4,4,high,primary,1.9358610256806046,0.1358559015662905,0.11416518133771243,0.6696608789777659,3,0,0,0,1
123,5,4,high,primary,-0.4362630321800288,1.0481167592691547,1.8945778148078518,0.3318426354126785,1,0,1,0,0
123,6,4,high,primary,2.585975175683896,0.41905073475346005,3.1200397706308114,2.1356224579485,0,1,0,0,0
123,7,4,high,primary,-0.45903167317890037,0.5817233649705059,0.011474717506828118,2.1072007761757137,3,0,0,0,1
123,8,4,high,primary,-0.011997344627723866,-0.9780230235225682,1.879234702409491,0.6429144021204335,3,0,0,0,1
123,9,4,high,primary,-0.790017096815208,0.6928152103009226,3.597250893951851,1.0904554981543146,1,0,1,0,0
124,0,3,medium,secondary,0.04919793781076271,-0.1929539895997672,2.16749697296937,0.7451490792729075,3,0,0,0,1
124,1,3,medium,secondary,-0.7201426001603074,0.7070175029576056,0.1686049387393117,4.157816557390019,1,0,1,0,0
124,2,3,medium,secondary,-0.4422289258774891,0.8439710244055942,1.48329885235954,1.3286233814567705,3,0,0,0,1
124,3,3,medium,secondary,1.8400366231016745,0.898549500341217,0.43288027477426716,0.9909462976956067,1,0,1,0,0
124,4,3,medium,secondary,0.7063706972505993,-0.08374443538190161,2.6685938170826495,1.224700271350021,0,1,0,0,0
124,5,3,medium,secondary,-1.3699857724669031,-0.9797427560096463,0.4811870647212224,0.07703049767787173,0,1,0,0,0
124,6,3,medium,secondary,1.054127008309619,0.3460523100870328,1.308879835574997,4.086772104490711,0,1,0,0,0
124,7,3,medium,secondary,1.2751244046611432,2.4739587804167162,0.2967652780471638,1.789268401918973,1,0,1,0,0
124,8,3,medium,secondary,0.36296929239666775,0.7770822584652559,0.8831703858402348,1.437701704745083,2,0,0,1,0
124,9,3,medium,secondary,0.22352572447638855,0.556242187528883,5.355040849594009,1.014592344154202,2,0,0,1,0
125,0,3,medium,secondary,-0.10381248440296688,-1.1804604852320821,3.557219218339679,0.031207128070568767,1,0,1,0,0
125,1,3,medium,secondary,-1.443200793785794,0.6381869988485734,5.157941070288824,2.986118425951622,1,0,1,0,0
125,2,3,medium,secondary,1.4148406628255548,-0.8741992700141499,0.08222357871217002,0.976874781547622,2,0,0,1,0
125,3,3,medium,secondary,1.1077210959824486,0.5666021483927255,8.879903570273404,0.850407794396084,2,0,0,1,0
125,4,3,medium,secondary,-0.3095098859272293,0.19200423696867674,3.9501541905047315,3.354417138447254,1,0,1,0,0
125,5,3,medium,secondary,3.157771283044298,0.9067872729323987,0.6230392447946738,4.851696180104689,0,1,0,0,0
125,6,3,medium,secondary,-1.5693895953746837,-0.6368823889389575,0.28156840386685084,3.42033500254546,1,0,1,0,0
125,7,3,medium,secondary,-0.7513454696033703,1.5200917409911012,4.706273471931605,1.6419792370805808,1,0,1,0,0
125,8,3,medium,secondary,-0.09931433779203207,-0.2724269009308716,1.2718130166890163,0.7552648289145568,0,1,0,0,0
125,9,3,medium,secondary,0.6190831693880101,-0.3755089806394995,2.910197345123548,0.8993944383134149,1,0,1,0,0
126,0,3,medium,secondary,1.85747720929573,-1.773719124589243,4.1847338858076215,5.268209505921158,0,1,0,0,0
126,1,3,medium,secondary,-0.530800478794885,-1.2152725762268937,2.0114901745428293,0.03664968934842324,2,0,0,1,0
126,2,3,medium,secondary,0.4152452343233938,0.5291703669447326,0.6797746922433271,0.783053716481274,2,0,0,1,0
126,3,3,medium,secondary,0.29885846375057945,0.635253064848071,8.533730357765817,2.913541207207914,1,0,1,0,0
126,4,3,medium,secondary,-0.364290095892411,2.025091083491953,0.851621585742133,3.966871968040237,1,0,1,0,0
126,5,3,medium,secondary,1.191931236215073,-0.30275286996176626,0.7416629863426503,5.731121409961544,0,1,0,0,0
126,6,3,medium,secondary,0.9376148435095977,-0.49079202562160607,2.869333366816403,0.7982580877933744,1,0,1,0,0
126,7,3,medium,secondary,0.19211426707866847,0.09440695340416014,2.364859110836842,5.640245459418433,0,1,0,0,0
126,8,3,medium,secondary,1.7636192077507902,0.8630877860052469,9.249070825256807,0.1900770281381494,1,0,1,0,0
126,9,3,medium,secondary,-0.40149168160748844,-0.47445049546896756,1.9437632218713727,0.27445918176965517,0,1,0,0,0
127,0,5,low,secondary,1.4201849387819487,0.5921139002849184,4.6385143400992765,4.941368244035087,2,0,0,1,0
127,1,5,low,secondary,0.43521152828960236,-0.741498249912725,2.164280915380222,0.08993540558961374,1,0,1,0,0
127,2,5,low,secondary,-1.6651252963040444,-2.0017401674762616,0.13576125623743096,1.0264688761288323,0,1,0,0,0
127,3,5,low,secondary,0.29593324034609525,0.135428834719957,0.6213854373362071,1.1601520801793077,2,0,0,1,0
127,4,5,low,secondary,0.04455216557115131,-1.366114080933685,1.5062329218758572,4.178230155244255,0,1,0,0,0
127,5,5,low,secondary,-0.2758957214401739,-1.2244022070472718,0.41447425119472064,2.96829108608134,0,1,0,0,0
127,6,5,low,secondary,1.7379849851235203,0.42896794854851705,4.54680060973693,4.640310619177682,2,0,0,1,0
127,7,5,low,secondary,-0.30226939208252646,0.5308671620671488,0.6378816878610638,0.7208561995412552,1,0,1,0,0
127,8,5,low,secondary,-1.0575146702934315,0.6233423006748285,5.396652337066586,0.6143900989064569,1,0,1,0,0
127,9,5,low,secondary,-0.4238335382064832,-0.7656111570301878,0.6616051065058711,1.853892149557171,3,0,0,0,1
128,0,5,low,tertiary,-0.7377552468328822,-1.9504122016574068,2.4559888128083847,1.7718579579212905,3,0,0,0,1
128,1,5,low,tertiary,-0.023555400220754228,-0.27457799975296243,0.28275070739510483,2.183338642675209,0,1,0,0,0
128,2,5,low,tertiary,0.4374244857229345,-0.7505471890030484,0.14068657482538258,0.22893785928393304,0,1,0,0,0
128,3,5,low,tertiary,0.4940400192124002,1.3529420477706988,1.2137933496933027,0.8806676370607947,1,0,1,0,0
128,4,5,low,tertiary,-0.5717769086093875,-1.8550786634867398,0.24352174661312956,3.627081904426338,0,1,0,0,0
128,5,5,low,tertiary,-0.7506809870516554,0.5143771366138569,1.6685829230034932,0.7498416832558381,1,0,1,0,0
128,6,5,low,tertiary,-0.3984816451323545,-1.1249400218849843,4.105472196544178,0.9023754022197394,2,0,0,1,0
128,7,5,low,tertiary,-0.2996527756648127,1.0134019309650404,0.008767152258557362,0.6400574457240364,3,0,0,0,1
128,8,5,low,tertiary,0.13659151739839284,0.22956261485596166,1.7821214092780973,2.9322930205330895,0,1,0,0,0
128,9,5,low,tertiary,-0.5627969307520315,1.6045279277362936,7.966727010112905,0.8599824047243778,1,0,1,0,0
129,0,3,high,secondary,-0.22535148504419977,1.6666632592275232,0.5170253476032147,0.44466308452733805,1,0,1,0,0
129,1,3,high,secondary,-0.15464970656083346,-1.8132934720171585,0.09082181701713528,3.402365486849047,2,0,0,1,0
129,2,3,high,secondary,1.167217733304373,1.5884471762401118,3.1010621853130123,0.5857484191578142,1,0,1,0,0
129,3,3,high,secondary,-0.1554224325277597,-1.1557075749169152,4.26058295598311,1.0935667823044233,2,0,0,1,0
129,4,3,high,secondary,-2.5208470065727346,0.14880876167959034,0.25482700914194206,1.0781369969822863,1,0,1,0,0
129,5,3,high,secondary,-0.19449148486477605,0.6658778237063901,2.8364629043733047,1.5110987497017894,1,0,1,0,0
129,6,3,high,secondary,-0.43651486326554356,1.0716803738905898,0.21119075102720766,2.2399475447512858,0,1,0,0,0
129,7,3,high,secondary,-0.029351702115694548,0.39530725264933086,3.4019911054424097,1.4176760285157461,1,0,1,0,0
129,8,3,high,secondary,0.40329960416682403,-1.825657995664608,0.5069406725201255,1.1736743445933906,0,1,0,0,0
129,9,3,high,secondary,0.42232479744987467,-1.1286345143792071,0.050575925442161565,1.0200068412704966,3,0,0,0,1
130,0,5,high,secondary,0.21195802700156327,-0.6982203212215793,0.8200571454344355,2.2299979842709194,0,1,0,0,0
130,1,5,high,secondary,1.7511355974144434,-0.5774021922294386,0.4034076884925811,1.882544039055208,0,1,0,0,0
130,2,5,high,secondary,1.086308754436352,-2.0895496931173736,1.7196357744135349,0.3619296575967721,0,1,0,0,0
130,3,5,high,secondary,0.7102985786210347,-0.028168270152338536,0.6953636169489377,1.0746937069896008,3,0,0,0,1
130,4,5,high,secondary,-1.5197888033519922,-0.672175191250047,14.631816485626562,0.7373651257990148,1,0,1,0,0
130,5,5,high,secondary,-0.45693483913474303,-0.9672811102946235,0.8166078079988379,0.08590852420065218,0,1,0,0,0
130,6,5,high,secondary,-1.4170765579218223,1.4552426408204644,0.3041119493249176,2.471091055353468,2,0,0,1,0
130,7,5,high,secondary,0.11919081300759192,-0.7290364280265381,2.825093345308455,0.2343696001744242,1,0,1,0,0
130,8,5,high,secondary,-0.2759102124020307,-0.9637605983755171,3.813515173213478,4.7343376140467885,0,1,0,0,0
130,9,5,high,secondary,0.18657443856088918,-0.22774373074316773,1.3127672386653813,1.1979422876990025,0,1,0,0,0
131,0,5,low,tertiary,0.5704860860796908,0.9944145282075845,1.8674958528540864,1.663957904352616,2,0,0,1,0
131,1,5,low,tertiary,-1.5231724641738478,-0.531411401138425,4.0768843304792695,1.1313550450823582,2,0,0,1,0
131,2,5,low,tertiary,0.24889396913325643,-0.39115637225284255,0.6461353421664795,1.1726997229698906,0,1,0,0,0
131,3,5,low,tertiary,0.6586319527905097,0.2321945046423276,2.277848575002304,3.332246057335293,0,1,0,0,0
131,4,5,low,tertiary,1.3978443070314983,1.1911730449400957,1.0695555816485192,0.09115957230110022,1,0,1,0,0
131,5,5,low,tertiary,-1.2540226524285165,-0.9989363762455913,4.123931475217131,3.188976975588601,1,0,1,0,0
131,6,5,low,tertiary,1.1049972018044145,-0.37753114855982517,5.989665729574852,3.2760546996548574,0,1,0,0,0
131,7,5,low,tertiary,-0.09514812307732015,-0.3884799067714809,4.677654011267731,0.5462085935519856,2,0,0,1,0
131,8,5,low,tertiary,-0.17117936979639942,-0.06611239395200703,4.997261760380984,0.30081416217969215,1,0,1,0,0
131,9,5,low,tertiary,-0.08920329769166797,1.610292980482871,0.8398140589241608,1.0838377968700281,1,0,1,0,0
132,0,3,medium,secondary,-0.3448497524065404,2.329617483453713,1.0238452786616972,8.56332201711854,1,0,1,0,0
132,1,3,medium,secondary,-0.27675103077825325,-0.7498429227081852,1.0315852113901294,0.03335077851624713,3,0,0,0,1
132,2,3,medium,secondary,0.5374325913880298,0.12972304868337323,13.369278482199928,0.9299847820666545,1,0,1,0,0
132,3,3,medium,secondary,0.6226270398123211,0.6522282001166947,0.8780635606816669,1.7079016593127117,2,0,0,1,0
132,4,3,medium,secondary,-0.41145863079048745,-0.5478214242432214,4.718088202766344,0.07518212444635737,1,0,1,0,0
132,5,3,medium,secondary,-0.5560200221581361,-0.46654844620499125,0.5404651672732942,1.3964385506316739,3,0,0,0,1
132,6,3,medium,secondary,-0.8939283230009163,1.197441376549668,2.1196810375009556,0.65588170266891,1,0,1,0,0
132,7,3,medium,secondary,-0.4405635339398941,-2.0360681984757933,5.239387496006051,4.6331014563811745,0,1,0,0,0
132,8,3,medium,secondary,-0.940686884970515,-0.4131228857693131,2.0214245664767936,5.971382972362957,1,0,1,0,0
132,9,3,medium,secondary,0.35297074972286774,-0.7122892858062796,1.0513495295806476,0.4617118312747316,1,0,1,0,0
133,0,3,low,tertiary,2.768373605625943,-0.25155190018413637,1.6853031964421692,1.0569377578111296,0,1,0,0,0
133,1,3,low,tertiary,-0.9331190886861417,0.6734727961582307,0.7327948268410083,1.2895807615175863,1,0,1,0,0
133,2,3,low,tertiary,-1.0010095444828142,1.0331898643631479,0.7781994444937972,1.1524988435863814,3,0,0,0,1
133,3,3,low,tertiary,-0.4627366479963379,-0.30704834092510147,1.5243005965955163,3.9037891583634026,1,0,1,0,0
133,4,3,low,tertiary,0.4283529137714487,0.3918287077161016,4.809641257600343,1.4236215356688935,1,0,1,0,0
133,5,3,low,tertiary,1.9530596955398964,-0.9948563524675411,0.5940806165418129,0.10719200885835087,0,1,0,0,0
133,6,3,low,tertiary,-0.7598021319877752,-0.7100154428915523,8.6545609319918,0.7305842312901393,1,0,1,0,0
133,7,3,low,tertiary,0.5343472134537843,-1.7684154256380724,2.5095217453577616,2.604674899224787,0,1,0,0,0
133,8,3,low,tertiary,1.9235134876034545,-0.9530404633648498,3.409828227113498,0.011336276859956466,0,1,0,0,0
133,9,3,low,tertiary,-0.1296730520286007,-1.5365306903820384,0.284469007691651,1.0053059731525549,0,1,0,0,0
134,0,5,low,tertiary,-0.48579059640847966,-0.6334436347708801,1.4494696947015366,1.6865668077213256,0,1,0,0,0
134,1,5,low,tertiary,-0.7834497409003949,1.9290914012185698,3.120457593053889,3.406559228473747,1,0,1,0,0
134,2,5,low,tertiary,-0.05755147023815961,-0.5735140205204284,3.231011572035959,2.9539100688369273,2,0,0,1,0
134,3,5,low,tertiary,-0.1982747167143214,0.13573304258710203,0.37907280526084874,0.024733631940344277,0,1,0,0,0
134,4,5,low,tertiary,-0.5714506046542517,0.9661713059476548,7.263226008812501,0.6791798780972553,1,0,1,0,0
134,5,5,low,tertiary,0.08727746895221603,-1.0373287137697196,0.8825874794046403,3.1425223453258884,2,0,0,1,0
134,6,5,low,tertiary,0.045629329987863926,-0.16981997217719902,1.9867358795581538,8.672380968060589,0,1,0,0,0
134,7,5,low,tertiary,1.9092970506264633,-1.0377048220344753,3.880045601128961,1.349081471365402,2,0,0,1,0
134,8,5,low,tertiary,-0.29333986463873724,-0.4453477949965509,0.707291449099546,1.6436884868730337,2,0,0,1,0
134,9,5,low,tertiary,-2.1171716879951163,-0.010239397817224511,0.7014236964625735,0.13876034803819648,3,0,0,0,1
135,0,5,medium,secondary,1.027151035893151,0.8083595496657083,3.0279118801264664,1.2997053441539608,1,0,1,0,0
135,1,5,medium,secondary,0.6369080790029854,-0.4751252784446032,3.46353099179756,0.5251735124077915,0,1,0,0,0
135,2,5,medium,secondary,-1.587188069678454,-0.20731609600824458,2.341342247216614,1.6674147805440127,1,0,1,0,0
135,3,5,medium,secondary,-0.3894035615253766,1.3558053394315013,0.19617818186092315,1.3246265473834835,1,0,1,0,0
135,4,5,medium,secondary,-1.2243872733579544,-0.8927733072761507,1.5932664229483664,2.5592122104371726,2,0,0,1,0
135,5,5,medium,secondary,0.2921488421187989,0.2802359460024943,2.2692887281104186,6.158915018668796,0,1,0,0,0
135,6,5,medium,secondary,-0.9779388355526387,-0.6124228909008682,1.5886775298533644,1.206666885767738,1,0,1,0,0
135,7,5,medium,secondary,-0.2818448493970999,-0.6368764742064333,0.979287745645931,1.9488664177640194,0,1,0,0,0
135,8,5,medium,secondary,-1.7582088766554351,-0.25111783464244086,0.30590339805542155,0.007504250274091491,1,0,1,0,0
135,9,5,medium,secondary,-0.8002227353999037,-0.552692953783497,2.9808368173443895,5.8670619236883,0,1,0,0,0
136,0,5,low,tertiary,0.37888378780283605,-0.16644600946993743,0.7623606362656847,2.1244044368129353,0,1,0,0,0
136,1,5,low,tertiary,-0.12371717013848642,0.7431321798582009,4.0775570584949845,1.1918791947588203,1,0,1,0,0
136,2,5,low,tertiary,-0.40530106080334305,0.4869606394296784,1.9578775530221473,0.15091814099192466,1,0,1,0,0
136,3,5,low,tertiary,1.1053069074036117,0.23955623724338154,7.3180608459846885,1.157825356150812,0,1,0,0,0
136,4,5,low,tertiary,0.02468776388565832,-1.9631729098813249,0.8270336863757307,2.8294853506014572,0,1,0,0,0
136,5,5,low,tertiary,0.1877094481279248,1.1517714693868732,0.4634632422453631,1.9537159510659259,0,1,0,0,0
136,6,5,low,tertiary,-0.21129135779325584,-0.8219203325737525,8.177691791956768,3.305320252408288,1,0,1,0,0
136,7,5,low,tertiary,0.804579635737642,0.8286601215177316,1.4261857859147433,3.330118358396083,1,0,1,0,0
136,8,5,low,tertiary,0.366727752185813,1.3652861358913664,2.0814736725683876,5.3346428004731905,1,0,1,0,0
136,9,5,low,tertiary,-0.40467511819418844,-1.9771131794544552,1.0725539890577538,0.32291117520167456,3,0,0,0,1
137,0,4,low,tertiary,1.847866995702103,1.1905296437176767,0.10621278475495101,0.4740750801247452,0,1,0,0,0
137,1,4,low,tertiary,0.9537602558113537,2.171802667396602,0.6377368222814364,0.5607708420082451,3,0,0,0,1
137,2,4,low,tertiary,0.1756035498043702,-0.15195112347198586,2.7152650386625594,2.154087618727381,1,0,1,0,0
137,3,4,low,tertiary,0.8201435941230599,-0.467738683858582,2.8453520289144034,0.7050259478651671,2,0,0,1,0
137,4,4,low,tertiary,0.7831556560131748,-0.568876975197369,10.856265180545185,0.1594284534395306,1,0,1,0,0
137,5,4,low,tertiary,-0.6275400027440727,-2.0534865486558886,1.8075801698130558,7.294752201968527,0,1,0,0,0
137,6,4,low,tertiary,-0.43042769880071585,2.0084730109816995,1.9006799064753064,0.636368249791686,1,0,1,0,0
137,7,4,low,tertiary,0.5712242102362395,1.3906435959499572,0.21647276139496816,3.8242848506757157,3,0,0,0,1
137,8,4,low,tertiary,2.1563496317292987,-0.3806946237950925,0.057343675584622035,0.030045079157424725,0,1,0,0,0
137,9,4,low,tertiary,0.4050353858557128,-0.8455521763546138,1.813364392597899,0.697595242889777,0,1,0,0,0
138,0,3,medium,secondary,-0.6925348843550028,-1.192041544161932,1.9039974755606528,3.9444778512880636,0,1,0,0,0
138,1,3,medium,secondary,-0.16171431618060486,0.06340351086049253,1.8604206980643319,1.3263150397410972,0,1,0,0,0
138,2,3,medium,secondary,-0.7254277431833954,-0.14698665016498094,2.504376958907744,2.427041976302074,1,0,1,0,0
138,3,3,medium,secondary,-1.6919612196875748,0.7957144478653583,1.1945101616083376,3.2765472777479356,1,0,1,0,0
138,4,3,medium,secondary,-0.381294960804576,0.3018007570109797,2.8767436769938355,0.1415998239401259,0,1,0,0,0
138,5,3,medium,secondary,0.5877782278896486,-1.344689200249953,1.4226311966383427,9.558517580664045,0,1,0,0,0
138,6,3,medium,secondary,-0.6603292617513736,0.30243114577612157,0.7960419902277596,0.15651179877448756,1,0,1,0,0
138,7,3,medium,secondary,-2.0967994808279724,-0.1848503606505301,0.17188496674566875,1.5983292602726944,3,0,0,0,1
138,8,3,medium,secondary,-0.1377410990575783,-1.4737589013433978,6.922774924113787,2.955151366538763,3,0,0,0,1
138,9,3,medium,secondary,-0.1616799272144955,-0.2200535073716947,7.018230255830966,2.20439876263645,1,0,1,0,0
139,0,4,medium,secondary,1.3048347633193296,0.1351762413426691,8.004685229723174,1.058802730420177,1,0,1,0,0
139,1,4,medium,secondary,-0.1135881136210503,-0.3825838427224335,1.8865159574427586,0.25396330429133884,1,0,1,0,0
139,2,4,medium,secondary,-1.0272518875051289,-1.601181198811573,2.700382889053708,1.8399505272705357,1,0,1,0,0
139,3,4,medium,secondary,-0.397548696545778,-1.3845180194249966,0.6901229628040197,2.89728877992933,3,0,0,0,1
139,4,4,medium,secondary,-1.8829834466717266,-1.5235978106681667,8.91175606051491,1.2690098001365164,1,0,1,0,0
139,5,4,medium,secondary,-0.23078615210272213,-0.7969866688138775,5.772811546696421,1.7807849326311258,1,0,1,0,0
139,6,4,medium,secondary,0.5870575345945356,0.006548657804539276,0.3784413460364787,2.543532259659799,0,1,0,0,0
139,7,4,medium,secondary,-1.0469217501069061,0.6779699708965284,1.0882641701172175,0.41694008659945403,0,1,0,0,0
139,8,4,medium,secondary,0.2588875157127058,-1.0658027113487583,0.44872366821693843,3.1220015922362636,0,1,0,0,0
139,9,4,medium,secondary,0.10307822153084817,0.023980019015592963,4.280873555358632,6.2729300878741645,0,1,0,0,0
140,0,4,low,secondary,-1.1548940361658717,-1.2830719897303882,2.168932022433857,1.258465531522027,3,0,0,0,1
140,1,4,low,secondary,0.5570979585709954,-1.0915291090361594,3.8610179084751617,0.5825226145262283,0,1,0,0,0
140,2,4,low,secondary,-0.5248171962928653,0.4048656929636095,1.2466070076696352,2.981779376148525,2,0,0,1,0
140,3,4,low,secondary,0.2820069867560609,-0.296307402785102,0.8784040957091298,0.6613290835920033,1,0,1,0,0
140,4,4,low,secondary,0.4803243748750477,-0.25103712985722254,2.7800296952429733,0.1321154326703597,3,0,0,0,1
140,5,4,low,secondary,0.028135512201254837,2.762684532731502,1.3449679110062132,1.2179996000210034,1,0,1,0,0
140,6,4,low,secondary,0.864948838011637,-1.1321228304276592,5.650868070720062,2.1780665664622694,2,0,0,1,0
140,7,4,low,secondary,0.1249671907916849,-1.2091481328792792,0.523825859385987,2.723100592018216,0,1,0,0,0
140,8,4,low,secondary,-0.26837129395896864,0.35662961610160226,7.154110526884942,0.3081326837599235,1,0,1,0,0
140,9,4,low,secondary,0.16942808390894876,-0.047270379229430746,1.1398075398209258,0.32609355115205385,0,1,0,0,0
141,0,4,low,secondary,0.15734656767307767,0.9765065890631646,0.5809684150350047,6.197289798115907,0,1,0,0,0
141,1,4,low,secondary,0.3852126522593542,1.1206857064225952,4.889348731236241,0.5278489375171797,1,0,1,0,0
141,2,4,low,secondary,-1.0893426377121063,1.1084446017228928,4.1888437051005365,3.043974035649281,1,0,1,0,0
141,3,4,low,secondary,-0.17613419771077837,-1.5341246934488515,1.1063111450086702,0.6818487034361955,0,1,0,0,0
141,4,4,low,secondary,-1.0188051975907135,-0.8146856532376702,0.49094672246424376,0.29397463662318823,1,0,1,0,0
141,5,4,low,secondary,-0.9988208693340495,-1.2223646149872391,2.288356884385843,0.8598669870883038,3,0,0,0,1
141,6,4,low,secondary,0.26841327369456214,0.250951020712043,0.49628256507470336,0.13393028499330167,3,0,0,0,1
141,7,4,low,secondary,0.686774070503355,-0.6418214039443414,3.2633307129823947,0.464078060280376,2,0,0,1,0
141,8,4,low,secondary,0.5557421780428925,2.054092441435975,2.9005865925122403,3.6661276562311476,1,0,1,0,0
